deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,OrX,OrY,OrZ,GyX,GyY,GyZ
50,-0.68,2.19,3.76,1.07,-3.62,9.04,127.00,6.25,21.81,1.37,0.20,0.35
50,-0.19,2.83,0.09,0.94,-3.19,9.22,125.44,5.50,19.06,0.79,0.16,0.73
50,-1.81,2.33,-4.04,0.89,-2.85,9.33,124.44,5.19,17.00,0.94,-0.19,0.10
50,-0.17,2.71,-7.12,0.98,-2.47,9.43,123.44,5.75,14.69,0.82,-0.15,0.52
50,-2.20,2.91,-8.90,1.00,-2.13,9.51,122.37,5.88,12.63,0.71,-0.24,0.09
50,-1.25,3.62,-8.41,1.26,-1.83,9.55,122.69,7.38,10.81,0.58,-0.59,-0.33
50,-1.23,2.93,-6.96,1.51,-1.68,9.54,122.62,8.81,9.94,0.12,-0.35,0.54
51,2.11,0.66,-4.07,1.57,-1.74,9.52,121.31,9.25,10.38,0.19,-0.10,0.06
50,0.76,3.22,-3.16,1.45,-1.49,9.58,122.44,8.50,8.81,0.59,0.51,-0.65
50,-1.66,-0.03,-2.71,1.08,-1.65,9.60,123.37,6.38,9.75,-0.63,0.72,-0.27
50,1.46,0.78,-1.96,0.96,-1.66,9.61,124.87,5.56,9.75,0.17,0.38,-0.60
50,-3.01,1.12,-5.71,0.37,-1.79,9.63,126.12,2.19,10.56,-0.91,2.08,-0.15
50,-1.43,0.74,-5.81,-0.27,-2.11,9.57,127.25,-1.56,12.44,-0.47,1.06,-0.33
50,-6.43,2.22,-6.86,-0.39,-2.45,9.48,127.06,-2.31,14.44,-0.62,-0.34,0.64
50,3.14,5.28,6.02,0.19,-2.64,9.43,126.75,1.06,15.63,-0.24,-1.35,-0.65
50,-0.02,-0.43,7.05,0.47,-3.23,9.24,127.06,2.75,19.25,-1.85,-0.39,0.41
50,2.01,-0.32,10.82,0.56,-3.81,9.01,125.00,3.25,22.94,-1.27,-0.20,0.58
50,1.21,0.42,6.42,0.58,-4.00,8.93,123.62,3.38,24.12,0.33,-0.45,0.46
50,0.34,2.69,0.78,0.66,-3.74,9.03,122.75,3.88,22.50,0.67,-0.06,0.29
50,1.81,4.64,-1.94,0.46,-3.70,9.06,121.94,2.69,22.19,-0.23,0.66,0.57
50,0.96,4.13,-2.61,-0.25,-4.03,8.93,119.69,-1.50,24.25,-0.90,1.48,1.30
50,0.10,0.73,-0.68,-1.03,-4.45,8.67,116.56,-6.00,27.12,-1.03,0.90,1.24
50,0.80,0.88,1.38,-1.54,-4.63,8.50,114.62,-9.00,28.56,-0.41,0.76,0.80
50,0.17,2.15,0.88,-2.03,-4.70,8.35,112.56,-11.94,29.37,-0.41,0.59,0.94
50,2.31,1.90,1.70,-2.10,-4.78,8.30,112.81,-12.31,29.87,-0.08,0.10,-0.40
50,0.55,3.37,0.07,-2.39,-4.78,8.22,112.19,-13.56,30.19,-0.04,0.54,0.92
50,1.54,3.20,0.85,-2.74,-4.72,8.14,109.62,-15.94,30.00,-0.34,0.02,1.05
50,2.52,2.61,2.44,-3.52,-4.58,7.91,103.87,-19.62,30.19,-0.61,1.03,3.20
50,1.77,3.31,1.64,-4.74,-4.08,7.54,95.81,-27.37,29.06,0.17,1.60,3.01
50,-0.66,-0.06,2.07,-5.88,-3.68,6.92,89.31,-35.25,27.44,-1.72,1.98,2.30
50,2.08,0.44,-0.16,-6.40,-3.96,6.28,87.12,-40.06,31.94,0.35,1.61,-0.16
50,1.66,1.21,2.29,-7.23,-3.23,5.77,84.94,-46.44,28.87,-0.10,1.92,0.56
50,-1.45,0.64,-1.36,-7.99,-2.35,5.16,82.37,-53.38,26.06,1.30,1.47,1.93
50,3.19,0.34,0.96,-8.31,-2.42,4.59,86.00,-56.25,28.69,0.97,2.50,1.76
50,-0.62,1.82,-1.27,-9.03,-1.27,3.58,85.00,-65.31,21.12,2.24,2.94,1.39
50,0.44,2.24,0.07,-9.38,-1.16,2.59,88.56,-71.69,23.12,0.52,2.74,0.40
51,-0.60,3.51,-0.18,-9.65,-0.75,1.57,89.56,-78.37,25.50,0.30,2.20,0.95
50,-1.01,2.94,1.46,-9.72,-0.96,0.77,89.19,-82.56,43.56,-1.23,1.45,-0.90
50,-1.61,2.62,1.27,-9.71,-1.35,0.19,88.19,-82.12,77.62,-1.63,0.73,-0.49
50,-1.54,1.94,0.23,-9.68,-1.51,-0.07,84.44,-81.19,91.19,-1.93,0.16,-0.22
50,-1.70,1.28,0.25,-9.62,-1.86,-0.33,80.87,-79.37,99.06,-1.94,0.12,-0.95
50,-1.58,1.06,1.39,-9.54,-2.21,-0.47,78.56,-76.87,102.06,-1.21,-0.13,-0.49
50,-1.09,1.52,1.10,-9.56,-2.12,-0.35,75.62,-77.12,100.44,-0.77,-0.57,0.33
50,0.08,1.72,2.76,-9.57,-2.09,-0.05,73.06,-77.50,93.62,-0.63,-0.84,-0.00
50,1.13,2.13,1.33,-9.65,-1.66,0.46,69.00,-79.31,78.87,-0.70,-1.36,1.29
50,1.93,0.95,1.40,-9.63,-1.58,0.85,62.75,-79.81,62.44,-2.12,-1.04,-0.14
50,2.19,-0.22,1.13,-9.56,-1.93,1.00,57.31,-77.56,61.88,-2.70,-0.77,-0.50
50,2.65,-1.13,1.70,-9.50,-2.21,0.98,52.13,-75.81,64.87,-2.23,-0.34,-0.20
50,1.65,-1.52,0.67,-9.49,-2.39,0.57,48.56,-75.31,74.31,-1.61,0.59,-0.15
50,0.90,-2.31,1.25,-9.44,-2.64,-0.12,46.19,-74.81,88.87,-1.48,1.29,-0.72
50,-0.66,-2.63,0.96,-9.29,-2.96,-1.01,46.75,-71.81,105.94,-0.75,1.68,-0.48
50,-1.21,-2.61,2.18,-9.12,-3.16,-1.70,48.88,-69.00,116.94,0.10,1.46,-0.38
50,-1.83,-1.41,2.27,-9.04,-3.21,-2.02,53.50,-66.87,121.44,1.59,1.03,0.48
50,-2.04,0.33,1.57,-9.19,-2.82,-1.92,56.88,-69.37,124.31,1.90,0.32,1.12
50,-1.31,0.41,3.14,-9.19,-2.97,-1.67,61.06,-69.37,120.50,1.19,-0.32,-0.05
50,-0.27,1.46,2.12,-9.36,-2.69,-1.09,62.75,-72.00,113.62,1.45,-0.89,1.09
50,0.78,1.67,2.68,-9.47,-2.45,-0.62,63.31,-74.69,105.69,0.89,-0.68,0.45
50,0.90,2.08,1.49,-9.54,-2.20,-0.37,63.31,-76.50,100.00,0.41,-0.37,0.70
50,0.93,0.72,2.18,-9.46,-2.52,-0.41,62.81,-75.44,99.06,-1.11,-0.09,-1.08
50,0.95,0.08,1.88,-9.43,-2.64,-0.48,62.63,-73.94,100.00,-0.65,-0.07,0.00
50,0.64,-0.31,1.66,-9.38,-2.76,-0.71,62.19,-73.56,103.50,-0.81,0.42,-0.67
50,0.33,-0.82,2.29,-9.28,-2.99,-1.01,63.56,-71.19,108.62,-0.63,0.55,-0.41
50,-0.17,-1.00,1.44,-9.24,-2.99,-1.32,63.44,-70.44,113.81,-0.57,0.60,-0.24
50,-0.36,-1.54,2.37,-9.11,-3.19,-1.69,65.06,-68.37,117.94,-0.28,0.65,-0.40
50,-0.78,-1.06,1.43,-9.08,-3.17,-1.87,66.81,-67.87,120.44,0.46,0.38,0.29
50,-0.81,-0.52,1.32,-9.08,-3.15,-1.91,69.44,-67.87,121.19,0.74,0.38,0.07
50,-1.09,0.04,2.22,-9.00,-3.36,-1.93,74.44,-66.62,119.87,1.13,0.17,0.08
50,-0.59,1.45,1.69,-9.10,-3.24,-1.64,77.25,-68.19,116.87,0.99,-0.38,0.53
50,-0.20,1.39,2.54,-9.10,-3.35,-1.40,79.44,-68.25,112.69,0.27,-0.51,-0.16
50,0.38,1.52,1.59,-9.19,-3.21,-1.12,78.56,-69.62,109.31,-0.29,-0.56,0.16
50,0.43,0.61,3.01,-9.13,-3.38,-1.14,78.19,-68.56,108.62,-0.77,-0.00,-0.84
50,0.42,0.70,1.53,-9.17,-3.25,-1.16,76.06,-69.31,109.69,-0.59,-0.05,0.21
50,0.29,-0.22,2.37,-9.09,-3.40,-1.34,75.44,-68.06,111.50,-0.76,0.07,-0.42
50,0.27,0.05,1.38,-9.13,-3.28,-1.39,74.25,-68.69,113.00,0.04,0.04,0.62
50,-0.01,0.25,1.07,-9.17,-3.13,-1.48,74.12,-69.25,115.31,0.16,0.29,0.16
50,-0.72,0.54,0.56,-9.22,-2.87,-1.65,73.94,-70.19,119.87,0.08,0.70,0.36
50,-0.88,-0.50,3.29,-9.16,-2.87,-1.97,74.06,-69.12,124.37,-0.46,0.44,-0.36
50,-0.97,0.25,2.52,-9.15,-2.85,-2.05,75.06,-68.94,125.69,0.79,0.08,0.90
50,-0.91,0.89,2.27,-9.21,-2.70,-1.96,76.19,-70.00,126.00,0.07,-0.20,-0.27
50,0.23,0.78,2.49,-9.30,-2.59,-1.68,75.00,-71.56,123.00,-0.02,-0.78,0.86
50,0.52,0.46,2.01,-9.36,-2.47,-1.52,73.06,-72.75,121.69,-0.64,-0.22,-0.44
50,0.26,0.13,2.11,-9.32,-2.58,-1.61,72.12,-71.81,121.94,-0.56,0.10,-0.08
50,0.12,-0.27,2.38,-9.28,-2.61,-1.77,70.87,-71.19,124.06,-0.67,0.26,-0.31
50,-0.29,-0.61,1.99,-9.23,-2.66,-1.95,70.25,-70.37,125.87,-0.44,0.23,-0.06
50,-0.17,-0.88,2.57,-9.20,-2.68,-2.06,69.37,-69.87,127.50,-0.23,0.15,-0.19
50,-0.24,-0.57,2.35,-9.17,-2.72,-2.13,69.81,-69.37,127.94,0.21,0.11,0.06
50,-0.33,-0.07,2.25,-9.21,-2.61,-2.10,70.12,-69.87,128.81,0.22,-0.00,0.13
50,-0.07,-0.06,2.41,-9.23,-2.59,-2.03,70.37,-70.25,128.19,0.01,-0.16,0.11
50,0.37,-0.17,2.54,-9.33,-2.67,-1.38,70.56,-72.00,117.81,0.00,-0.26,0.02
50,0.56,0.61,1.56,-9.38,-2.55,-1.22,70.56,-72.87,115.81,0.37,-0.28,0.55
50,1.04,0.17,2.56,-9.38,-2.57,-1.16,70.50,-73.44,114.44,-0.13,0.01,-0.46
50,0.97,1.08,1.30,-9.38,-2.57,-1.18,71.56,-72.81,113.94,0.49,0.16,0.81
50,0.96,0.61,1.56,-9.39,-2.46,-1.34,71.06,-73.56,117.75,-0.57,0.46,-0.27
50,-9.30,0.29,1.08,-9.56,-1.32,-1.69,68.25,-73.56,127.44,-0.21,0.02,9.53
51,2.55,2.04,-1.40,-9.56,-2.07,-0.61,69.37,-76.31,109.25,0.82,-1.49,1.28
50,-2.55,-0.79,-0.17,-9.67,-1.59,-0.20,66.81,-80.62,102.56,0.97,-1.35,-0.35
50,0.40,0.43,1.34,-9.71,-1.25,0.39,67.12,-82.00,75.44,-0.04,-0.56,0.71
50,2.23,1.88,0.82,-9.70,-1.28,0.57,66.69,-82.44,64.87,0.01,-0.28,-1.22
50,0.85,2.10,-1.19,-9.73,-0.95,0.68,66.31,-82.69,60.56,1.86,-0.57,1.26
50,4.26,3.16,-3.32,-9.69,-1.20,0.79,68.44,-81.56,57.19,0.59,-0.14,-0.10
50,-4.45,-1.18,1.96,-9.74,-0.95,0.62,66.06,-82.62,61.25,-0.65,0.26,2.30
50,4.65,-0.15,5.47,-9.67,-1.29,0.94,63.81,-82.25,48.75,-1.46,-1.02,-1.32
50,-2.30,0.55,-1.15,-9.70,-0.63,1.28,64.44,-80.44,44.69,1.19,-0.80,4.52
50,7.15,-0.63,3.32,-9.59,-0.23,1.99,57.44,-79.31,-3.06,-0.82,-1.71,-0.72
50,-6.71,2.15,2.19,-9.46,-0.42,2.53,58.94,-75.62,3.06,0.40,-2.03,3.84
50,0.61,0.80,-0.33,-8.62,-2.78,3.74,68.00,-64.69,32.88,-1.73,-3.31,-4.88
50,11.16,1.92,7.04,-6.50,-5.41,4.95,81.12,-46.06,45.94,-0.36,-3.80,-7.81
50,0.23,6.85,5.55,-7.16,-4.26,5.16,76.75,-44.56,42.94,0.11,-0.44,8.42
50,-2.12,-3.92,-1.88,-6.44,-4.90,5.52,68.06,-45.81,38.81,-2.52,-3.10,-5.26
50,4.34,-1.98,0.41,-4.76,-6.05,6.06,81.69,-27.31,44.81,-1.31,-1.34,-0.35
50,-0.40,3.07,0.44,-6.21,-4.93,5.75,67.44,-37.44,42.06,-0.05,0.50,4.25
50,2.42,1.83,0.34,-6.98,-3.79,5.73,52.44,-44.81,34.94,-1.39,-1.24,4.71
50,1.71,-3.22,2.03,-7.23,-3.66,5.50,42.69,-46.63,34.06,-1.91,0.05,2.08
50,-1.00,1.46,1.07,-7.44,-3.19,5.53,36.69,-49.31,30.81,-0.26,-0.59,1.14
50,2.70,1.47,0.86,-7.70,-2.83,5.36,26.12,-50.88,27.50,-3.70,-0.38,3.45
50,2.03,-4.71,-0.38,-7.70,-3.84,4.68,19.12,-52.19,37.56,-3.29,-0.01,-1.31
50,2.21,-2.14,0.45,-8.07,-3.86,3.99,16.87,-53.63,43.81,-1.41,1.62,1.27
50,0.88,-2.19,0.21,-8.27,-3.87,3.56,13.00,-57.75,47.81,-0.19,0.07,-0.84
50,-2.03,0.99,0.41,-8.18,-4.04,3.58,15.06,-56.50,48.44,-0.68,0.25,-0.09
50,4.44,0.35,0.92,-7.08,-5.67,3.69,22.69,-46.25,56.94,-2.04,-1.95,-6.32
50,-0.36,-5.95,-0.38,-5.86,-7.09,3.39,28.31,-36.69,64.44,0.08,-0.13,-2.50
50,0.84,3.61,1.24,-4.68,-7.43,4.34,37.88,-28.50,59.69,1.17,-1.52,-4.78
50,2.46,-2.45,-0.02,-2.74,-8.35,4.34,47.69,-16.19,62.50,-0.33,-0.28,-1.61
51,0.40,-0.23,-0.09,-1.98,-8.35,4.73,53.69,-11.63,60.44,0.87,0.17,-1.41
50,2.26,4.09,0.72,-1.54,-8.12,5.27,55.56,-9.00,56.94,1.94,-0.93,-2.71
50,2.74,-0.31,0.17,-1.85,-8.15,5.12,52.69,-10.88,57.81,-1.47,0.16,2.42
50,2.62,-0.94,0.09,-3.80,-7.75,4.64,39.06,-22.81,59.06,-1.05,0.72,4.42
50,0.29,0.34,0.56,-5.40,-6.88,4.43,28.62,-33.38,57.19,0.02,0.47,3.77
50,6.29,2.59,1.31,-6.65,-6.23,3.60,19.31,-42.69,60.00,-3.11,2.75,3.49
50,-4.43,-2.84,-1.05,-7.89,-5.34,2.29,7.88,-53.56,66.69,-1.11,-0.57,-3.11
50,-3.77,3.99,1.62,-7.11,-6.42,2.04,11.50,-46.50,72.31,-2.60,-0.22,1.14
50,3.76,-6.38,-0.72,-5.51,-8.05,0.86,15.56,-34.25,83.87,-3.21,-0.88,-1.62
50,3.13,5.66,1.09,-5.34,-8.20,0.44,15.38,-33.00,86.87,-2.12,0.47,0.78
50,0.99,2.16,1.51,-5.36,-8.15,0.90,16.75,-33.13,83.62,3.46,-0.29,-0.22
50,0.51,-1.23,-0.26,-5.34,-7.99,1.92,18.87,-33.00,76.44,1.95,-0.64,0.38
50,1.62,-0.33,0.08,-5.24,-7.65,3.16,19.94,-32.25,67.50,2.46,-1.49,-0.06
50,1.55,0.35,0.00,-4.92,-7.26,4.37,20.75,-30.12,58.94,1.05,0.01,-0.34
50,1.32,-1.40,-0.37,-5.02,-7.17,4.41,21.81,-30.81,58.38,-0.06,0.70,0.21
50,1.51,-1.32,0.42,-5.09,-7.11,4.42,23.19,-31.25,58.06,0.18,0.36,-0.03
50,1.77,-1.08,0.67,-5.24,-7.15,4.18,24.12,-32.31,59.63,-0.44,0.93,0.05
50,1.86,-0.80,0.50,-5.35,-7.18,3.98,25.62,-33.06,61.00,0.27,0.21,-0.23
50,2.06,-0.48,0.11,-5.30,-7.16,4.07,26.81,-32.75,60.38,0.32,0.00,-0.04
50,1.82,-0.24,0.10,-5.29,-7.06,4.27,27.62,-32.63,58.75,0.64,-0.11,-0.02
50,1.61,-0.54,0.31,-5.22,-6.93,4.55,28.62,-32.19,56.69,0.76,-0.18,-0.24
50,1.91,-0.21,1.05,-5.16,-6.84,4.75,29.75,-31.75,55.19,0.37,0.04,0.00
50,1.58,-0.76,1.51,-5.29,-6.82,4.63,29.94,-32.69,55.81,-0.48,0.37,0.26
50,1.19,-0.74,0.57,-5.47,-6.89,4.32,29.06,-33.88,57.88,-0.81,0.38,0.31
50,1.53,-0.49,-0.10,-5.60,-7.03,3.91,29.31,-34.56,60.25,-0.49,0.88,-0.07
50,1.77,-0.52,0.53,-5.64,-7.07,3.77,30.12,-35.19,61.94,0.14,0.02,-0.11
50,1.87,-0.32,-0.19,-5.68,-7.03,3.78,31.19,-35.25,61.69,0.18,0.52,0.12
50,1.24,-0.98,0.58,-5.70,-7.00,3.81,32.31,-35.56,61.50,0.22,0.06,-0.08
50,2.19,-0.03,1.17,-5.67,-6.98,3.89,33.19,-35.25,60.94,0.50,0.44,-0.22
50,1.18,-0.79,1.10,-5.70,-6.96,3.87,34.69,-35.56,60.88,0.16,0.24,-0.07
50,1.56,-0.54,0.73,-5.65,-7.00,3.88,35.19,-35.25,60.88,-0.07,-0.02,-0.08
50,1.11,-1.02,0.70,-5.65,-7.03,3.83,35.38,-35.19,61.31,-0.03,0.06,-0.08
50,1.59,-0.49,0.80,-5.60,-7.06,3.85,36.13,-34.88,61.31,0.00,0.16,-0.12
50,1.23,-0.61,0.81,-5.38,-7.18,3.94,37.44,-33.31,61.06,-0.23,-0.08,-0.02
50,1.70,-0.24,0.31,-5.36,-7.20,3.92,37.13,-33.13,61.38,-0.16,-0.08,0.07
50,1.52,-0.59,0.02,-5.37,-7.20,3.90,36.69,-33.25,61.56,-0.03,-0.05,0.08
50,1.17,-0.25,0.01,-4.94,-7.47,3.97,37.88,-31.06,61.81,-0.01,-0.06,0.11
50,0.76,-0.51,0.52,-4.88,-7.51,3.98,38.56,-29.81,62.06,0.04,0.03,0.07
50,0.96,0.11,0.38,-4.78,-7.54,4.04,39.19,-29.12,61.81,0.05,0.08,0.01
50,0.11,-1.14,0.57,-4.74,-7.54,4.09,39.44,-29.12,61.75,0.18,-0.02,-0.17
50,-19.68,-28.56,21.24,-4.26,-8.35,2.86,39.06,-29.69,60.75,-0.88,-0.07,3.24
50,-3.56,5.70,-4.09,-4.07,-7.78,4.36,42.13,-24.56,60.69,1.89,1.51,-2.82
50,-0.08,-0.18,1.45,-3.86,-7.75,4.59,44.69,-23.37,59.25,0.66,0.24,-1.00
50,0.96,-0.13,0.08,-3.79,-7.88,4.43,45.25,-22.75,60.31,-0.61,-0.12,-0.06
50,0.61,-0.30,0.02,-3.77,-7.94,4.33,44.88,-22.62,61.31,-0.17,0.11,-0.09
50,-17.16,-6.66,-11.69,-4.56,-8.08,3.15,38.50,-25.44,69.69,-15.61,-0.88,5.11
50,1.34,0.43,1.26,-3.88,-7.99,4.13,44.69,-23.44,62.81,-0.05,0.04,0.29
50,-0.40,-1.58,0.26,-3.91,-8.02,4.04,45.63,-23.50,62.94,-0.40,0.32,0.17
50,1.03,-0.07,0.10,-3.93,-8.12,3.83,46.19,-23.56,64.37,-0.28,0.32,-0.11
50,0.27,11.62,-15.47,-4.04,-8.36,3.13,43.56,-24.81,71.81,5.51,-1.01,-0.07
50,-0.34,-1.82,-1.33,-4.15,-8.41,2.85,47.00,-25.00,70.56,-0.87,0.68,0.08
50,1.31,-0.18,0.18,-4.15,-8.55,2.37,47.44,-25.06,73.87,-1.02,0.33,-0.15
50,-1.49,-5.63,-15.20,-4.07,-8.90,0.42,43.81,-22.75,89.06,0.08,-1.27,-0.74
50,-0.40,0.10,2.13,-4.50,-8.55,1.63,46.94,-27.31,79.19,0.19,0.43,-0.19
50,0.58,-0.35,-0.02,-4.46,-8.58,1.57,47.31,-27.06,79.56,-0.37,0.00,0.03
50,0.45,-0.52,0.69,-4.47,-8.59,1.52,47.56,-27.12,79.94,0.17,0.28,-0.03
50,0.72,-0.20,0.61,-4.44,-8.61,1.49,48.13,-26.94,80.12,-0.08,0.05,-0.17
50,0.35,-0.54,0.45,-4.37,-8.65,1.48,48.75,-26.44,80.25,0.07,0.22,-0.18
51,5.61,-8.97,-6.99,-4.18,-8.86,0.07,44.00,-25.25,89.50,0.57,-2.05,-2.61
50,0.29,0.08,1.92,-4.23,-8.73,1.36,49.94,-25.56,81.12,0.13,-0.05,0.00
50,0.21,-0.39,0.32,-4.24,-8.73,1.34,49.44,-25.62,81.25,-0.21,-0.03,0.08
50,0.53,-0.33,0.16,-4.26,-8.73,1.33,48.81,-25.69,81.25,0.09,-0.06,0.03
50,0.26,-0.49,0.71,-4.25,-8.72,1.37,48.88,-25.69,81.00,0.03,0.04,-0.03
50,-7.67,-22.84,12.48,-4.17,-8.75,1.42,49.31,-25.19,80.75,0.02,0.06,-0.09
50,-10.82,22.05,-0.33,-4.77,-8.53,0.71,41.56,-29.12,85.19,10.26,-0.38,6.62
50,0.07,-0.44,0.26,-4.60,-8.60,0.92,43.63,-28.00,83.81,-0.25,0.18,-0.09
50,1.31,-0.09,-0.12,-4.58,-8.63,0.83,43.94,-27.81,84.44,-0.03,0.05,-0.06
50,0.90,-0.51,0.44,-4.59,-8.62,0.84,44.13,-27.87,84.37,0.02,0.08,-0.00
50,0.49,-0.60,1.06,-4.56,-8.64,0.84,44.56,-27.69,84.44,0.05,0.09,-0.18
50,13.74,-30.47,27.43,-4.53,-8.65,-0.88,38.56,-27.50,95.81,-15.01,-1.84,-0.45
50,4.30,1.81,-5.20,-4.87,-8.47,0.80,43.31,-29.75,84.56,-0.19,-0.52,0.39
50,0.55,-0.69,0.27,-4.83,-8.49,0.78,43.88,-29.50,84.69,-0.10,0.00,-0.04
50,0.76,-0.50,0.69,-4.82,-8.50,0.76,43.69,-29.44,84.87,-0.05,-0.14,0.01
50,0.45,-0.58,0.21,-4.61,-8.60,0.91,44.50,-28.06,83.94,-0.05,-0.09,-0.08
50,0.37,-0.49,0.33,-4.40,-8.70,0.98,45.75,-26.62,83.56,0.05,0.07,-0.13
50,9.65,-18.87,-0.14,-4.78,-8.45,-1.31,37.81,-29.19,98.81,3.78,1.06,4.20
50,0.21,-0.21,0.49,-4.38,-8.72,0.86,49.31,-26.50,84.31,-0.04,-0.07,0.17
50,-0.17,-0.18,-0.78,-4.40,-8.72,0.77,48.75,-26.62,84.87,-0.34,-0.02,0.04
50,0.17,-0.40,0.16,-4.44,-8.71,0.69,48.06,-26.94,85.44,-0.08,-0.04,0.10
50,0.14,-0.11,0.07,-4.44,-8.71,0.69,47.56,-26.87,85.44,-0.15,-0.20,-0.04
50,0.10,0.03,0.18,-4.42,-8.72,0.64,47.19,-26.75,85.75,-0.18,-0.05,0.01
50,0.33,0.17,0.14,-4.45,-8.72,0.52,46.50,-26.94,86.50,-0.44,-0.08,0.13
50,0.00,-0.06,-0.08,-4.48,-8.71,0.39,45.75,-27.12,87.25,-0.30,-0.09,0.05
50,-0.08,-0.13,0.63,-4.50,-8.70,0.30,45.19,-27.31,87.81,-0.21,-0.00,0.07
50,0.20,0.22,0.15,-4.51,-8.69,0.30,43.88,-27.44,88.06,-0.15,-0.48,0.03
50,0.19,0.11,-0.18,-4.52,-8.69,0.32,42.25,-27.37,87.81,-0.21,-0.40,0.04
50,0.55,-0.47,-0.04,-4.57,-8.66,0.30,40.81,-27.69,87.94,-0.16,-0.30,0.13
51,0.41,-1.02,-1.08,-4.60,-8.65,0.32,39.06,-28.00,87.87,-0.13,-0.40,0.00
50,0.47,-0.25,-0.68,-4.57,-8.66,0.38,38.06,-27.81,87.50,0.03,-0.22,-0.04
50,0.23,-0.97,-0.25,-4.59,-8.65,0.44,37.50,-27.87,87.12,0.04,-0.21,0.08
50,-0.04,-1.01,-0.49,-4.59,-8.65,0.45,36.69,-28.00,86.94,-0.09,-0.21,-0.04
50,0.13,-0.35,-0.36,-4.53,-8.68,0.43,36.63,-27.56,87.06,-0.09,-0.05,-0.15
50,0.25,-0.05,-0.26,-4.49,-8.70,0.41,36.13,-27.25,87.19,-0.10,-0.17,-0.06
50,0.43,0.17,-0.64,-4.48,-8.71,0.37,35.44,-27.19,87.44,-0.16,-0.09,-0.02
50,0.10,-0.03,0.15,-4.51,-8.69,0.40,34.94,-27.37,87.50,0.06,-0.19,0.10
50,0.67,-0.09,0.27,-4.54,-8.67,0.51,33.63,-27.50,86.69,-0.05,-0.38,0.07
50,0.36,-0.35,-0.24,-4.53,-8.67,0.52,32.31,-27.50,86.56,-0.21,-0.43,0.01
50,0.28,-0.24,-1.05,-4.52,-8.68,0.59,30.81,-27.44,86.19,-0.04,-0.47,-0.01
50,1.03,0.27,-0.87,-4.52,-8.67,0.62,29.69,-27.44,85.87,-0.07,-0.18,0.03
50,0.88,-0.47,-0.74,-4.57,-8.65,0.61,28.87,-27.81,85.87,-0.07,-0.14,0.18
50,0.30,-0.32,-1.09,-4.62,-8.62,0.63,28.06,-28.06,85.75,-0.06,-0.17,0.07
50,0.25,-0.12,-0.49,-4.63,-8.61,0.58,27.44,-28.19,86.00,-0.15,-0.01,0.06
50,0.24,-0.20,-0.56,-4.63,-8.62,0.51,27.00,-28.19,86.44,-0.27,-0.13,-0.03
50,0.23,0.00,-0.72,-4.62,-8.63,0.41,26.19,-28.12,87.25,-0.35,-0.02,0.02
50,0.39,-0.21,0.00,-4.63,-8.63,0.26,25.81,-28.19,88.25,-0.23,-0.01,0.05
50,-0.02,-0.02,0.71,-4.64,-8.63,0.19,25.19,-28.25,88.69,-0.22,-0.14,0.04
50,-0.01,0.28,1.46,-4.67,-8.62,0.09,24.06,-28.44,89.31,-0.38,-0.15,0.07
50,-0.24,0.27,1.06,-4.69,-8.60,-0.02,22.56,-28.56,90.12,-0.45,-0.43,0.01
50,-0.16,-0.21,0.07,-4.71,-8.59,-0.10,20.50,-28.75,90.69,-0.38,-0.33,0.08
50,0.30,-0.49,0.47,-4.76,-8.57,-0.15,18.94,-29.00,91.00,-0.25,-0.31,0.13
50,0.28,-0.57,0.13,-4.83,-8.53,-0.17,17.50,-29.50,91.12,-0.15,-0.27,0.17
50,0.89,-0.29,-0.39,-4.90,-8.48,-0.09,16.12,-30.00,90.56,0.16,-0.28,0.17
50,1.40,-0.05,-0.35,-4.96,-8.45,-0.03,15.81,-30.37,90.19,0.11,0.21,0.11
50,0.56,-0.44,0.02,-5.01,-8.42,-0.03,16.37,-30.75,90.19,0.25,0.32,0.11
50,0.07,-0.71,-0.11,-5.02,-8.41,-0.09,17.62,-30.81,90.62,0.07,0.60,-0.05
50,-0.55,-0.46,0.40,-4.99,-8.43,-0.25,19.56,-30.62,91.69,0.04,0.76,-0.11
50,0.64,0.16,1.19,-4.91,-8.47,-0.40,22.12,-30.06,92.69,0.18,0.85,-0.23
50,0.03,0.24,1.11,-4.87,-8.49,-0.49,24.62,-29.75,93.31,0.26,0.68,0.05
50,-0.33,-0.22,-0.36,-4.89,-8.49,-0.40,25.94,-29.87,92.69,0.56,0.16,0.03
50,-0.27,-0.12,-1.03,-4.87,-8.50,-0.18,27.37,-29.81,91.25,0.58,0.36,-0.03
50,0.01,-0.54,0.58,-4.87,-8.50,-0.18,29.50,-29.81,91.19,0.33,0.73,0.01
50,0.80,0.01,-0.08,-4.84,-8.52,-0.09,31.00,-29.56,90.62,0.48,0.04,-0.09
50,0.00,-0.50,-0.30,-4.85,-8.52,0.10,31.56,-29.62,89.25,0.40,0.05,0.10
50,-0.17,-0.69,-0.01,-4.89,-8.49,0.14,32.25,-29.87,89.00,0.21,0.48,0.04
50,0.21,-0.82,-0.12,-4.89,-8.49,0.11,33.44,-29.94,89.19,0.18,0.05,-0.02
50,0.00,-0.76,-0.49,-4.90,-8.49,0.01,34.13,-29.94,89.81,-0.28,0.79,0.07
